step,MM-0_pnl,MM-0_inv,MM-0_nav,MM-1_pnl,MM-1_inv,MM-1_nav,TF-0_pnl,TF-0_inv,TF-0_nav,TF-1_pnl,TF-1_inv,TF-1_nav,MR-0_pnl,MR-0_inv,MR-0_nav,MR-1_pnl,MR-1_inv,MR-1_nav,LT-0_pnl,LT-0_inv,LT-0_nav,LT-1_pnl,LT-1_inv,LT-1_nav,SP-0_pnl,SP-0_inv,SP-0_nav,RL-0_pnl,RL-0_inv,RL-0_nav
497,5383.500261563895,-54,-22.891142718177434,-9.959999999999832,0,-9.959999999999832,2747.1702608110886,-28,74.78057061368509,1109.2554648390178,-11,7.953512114891964,0.0,0,0.0,-1073.9638284534014,11,-24.096450161564235,669.8116771615981,-7,-31.0168382083001,1996.0829046457234,-20,-1.7171867772738096,17944.18909029097,-185,287.3286372009825,-2461.6537985102964,25,41.30518495362594
498,5383.480261563895,-54,-22.95372094150025,-9.979999999999832,0,-9.979999999999832,2747.1702608110886,-28,73.99779075824608,1109.2554648390178,-11,7.944838773104038,0.0,0,0.0,-1073.9638284534014,11,-23.78892950407044,669.8116771615981,-7,-31.02235760761971,1996.0829046457234,-20,-1.9353826811500312,17848.678688819065,-184,282.1167427575274,-2561.799742843523,26,41.29810058500061
499,5383.460261563894,-54,-24.789553006040478,-9.999999999999831,0,-9.999999999999831,2747.1702608110886,-28,73.99779075824608,1109.2554648390178,-11,7.574947056253222,0.0,0,0.0,-1073.9638284534014,11,-23.78892950407044,669.8116771615981,-7,-31.257743245615643,1996.0829046457234,-20,-2.264719770618285,17944.161502159342,-185,282.1291107387733,-2661.9472641479833,27,42.17764313698399
500,5383.440261563894,-54,-26.81162290728662,-10.01999999999983,0,-10.01999999999983,2747.1702608110886,-28,73.99779075824608,1109.2554648390178,-11,7.167118002295865,0.0,0,0.0,-1073.9638284534014,11,-23.78892950407044,669.8116771615981,-7,-31.51727082540674,1996.0829046457234,-20,-2.371643885235926,18039.74077501881,-186,282.2379382392137,-2762.162038491871,28,43.15375345614848
501,5383.420261563893,-54,-32.49324275543495,-10.03999999999983,0,-10.03999999999983,2747.1702608110886,-28,73.99779075824608,1109.2554648390178,-11,6.013825070265739,0.0,0,0.0,-1073.9638284534014,11,-23.78892950407044,669.8116771615981,-7,-32.25118450942591,1996.0829046457234,-20,-2.4950306613686735,18135.448538788714,-187,282.4752566500865,-2862.4509635728423,29,46.095177635686014
502,5383.400261563893,-54,-35.223306809710266,-10.05999999999983,0,-10.05999999999983,2747.1702608110886,-28,73.99779075824608,1109.2554648390178,-11,5.461774985135662,0.0,0,0.0,-1073.9638284534014,11,-23.78892950407044,669.8116771615981,-7,-32.60248910905409,1996.0729046457234,-20,-2.6438182691194925,18231.276123626074,-188,282.832396128415,-2962.802507972441,30,47.543918901782945
503,5383.380261563892,-54,-37.653240951482985,-10.07999999999983,0,-10.07999999999983,2747.1702608110886,-28,73.99779075824608,1109.2554648390178,-11,4.970862474774776,0.0,0,0.0,-1073.9638284534014,11,-23.78892950407044,669.8116771615981,-7,-32.914887979283776,1496.2756400451833,-15,-3.1858665356733127,18326.96680346748,-189,283.05263061079313,-3063.1643526217063,31,48.910435859342215
504,5383.360261563892,-54,-39.98992377657487,-10.09999999999983,0,-10.09999999999983,2747.1702608110886,-28,73.99779075824608,1109.2554648390178,-11,4.498945602996628,0.0,0,0.0,-1073.9638284534014,11,-23.78892950407044,669.8116771615981,-7,-33.21519871586986,1496.2756400451833,-15,-3.198328961856987,18422.73803948366,-190,283.3534212679406,-3163.615454091037,32,50.22169277738794
505,5383.3402615638915,-54,-40.009923776575306,-10.119999999999829,0,-10.119999999999829,2747.1702608110886,-28,73.81476968487232,1109.2554648390178,-11,4.498945602996628,0.0,0,0.0,-1073.9638284534014,11,-23.71702836810232,669.8116771615981,-7,-33.21519871586986,1496.2756400451833,-15,-3.2089578618099495,18422.73803948366,-190,282.1114925557631,-3263.9187429573294,33,50.35081475073366
506,5383.320261563891,-54,-40.02992377657574,-10.139999999999828,0,-10.139999999999828,2747.1702608110886,-28,73.69643766776244,1109.2554648390178,-11,4.498945602996628,0.0,0,0.0,-1073.9638284534014,11,-23.67054078995193,669.8116771615981,-7,-33.21519871586986,1496.2756400451833,-15,-3.248203954562541,18422.72803948366,-190,281.29852529680284,-3364.2696852960553,34,50.43228325164637
507,5383.300261563891,-54,-37.75526412299678,-10.159999999999828,0,-10.159999999999828,2747.1602608110884,-28,73.46948287378382,1109.2554648390178,-11,4.966376273170226,0.0,0,0.0,-1073.9638284534014,11,-23.58530854946025,669.8116771615981,-7,-32.91774283485029,1496.2756400451833,-15,-3.2595425276024343,18327.192491167785,-189,279.77974009098034,-3364.2796852960555,34,48.97749754383676
508,5383.28026156389,-54,-37.775264122997214,-10.179999999999827,0,-10.179999999999827,2651.619215724213,-27,72.86828337440784,1109.2554648390178,-11,4.966376273170226,0.0,0,0.0,-1073.9638284534014,11,-23.361596755332585,669.8116771615981,-7,-32.91774283485029,1496.2756400451833,-15,-3.266101317695302,18231.634469605644,-188,275.8872369477431,-3464.520597191065,35,49.126502791177245
509,5383.26026156389,-54,-37.79526412299765,-10.199999999999827,0,-10.199999999999827,2651.619215724213,-27,72.86828337440784,1109.2554648390178,-11,4.966376273170226,0.0,0,0.0,-1073.9638284534014,11,-23.361596755332585,669.8116771615981,-7,-32.91774283485029,1496.2756400451833,-15,-3.326274264977201,18327.516318598195,-189,276.25979214955805,-3564.6559361943896,36,49.38108093020219
510,5383.240261563889,-54,-37.81526412299809,-10.219999999999827,0,-10.219999999999827,2651.619215724213,-27,72.86828337440784,1109.2554648390178,-11,4.966376273170226,0.0,0,0.0,-1073.9638284534014,11,-23.361596755332585,669.8116771615981,-7,-32.91774283485029,1496.2756400451833,-15,-3.335797812721694,18423.369344613267,-190,276.60352437389884,-3664.856251588292,37,49.57068267864997
511,5383.220261563889,-54,-37.835264122998524,-10.239999999999826,0,-10.239999999999826,2651.619215724213,-27,72.86828337440784,1109.2554648390178,-11,4.966376273170226,0.0,0,0.0,-1073.9638284534014,11,-23.361596755332585,669.8116771615981,-7,-32.91774283485029,1496.2756400451833,-15,-3.3485428239368957,18519.176059928857,-191,276.900945898753,-3765.0477771080973,38,49.769074301193996
512,5383.2002615638885,-54,-37.85526412299896,-10.259999999999826,0,-10.259999999999826,2651.619215724213,-27,72.86828337440784,1109.2554648390178,-11,4.966376273170226,0.0,0,0.0,-1073.9638284534014,11,-23.361596755332585,669.8116771615981,-7,-32.91774283485029,1496.2756400451833,-15,-3.4559606789109694,18614.97276570159,-192,277.18835788075376,-3865.1173175568215,39,50.0894509948198
513,5383.180261563888,-54,-37.8752641229994,-10.279999999999825,0,-10.279999999999825,2651.619215724213,-27,72.86828337440784,1109.2554648390178,-11,4.966376273170226,0.0,0,0.0,-1073.9638284534014,11,-23.361596755332585,669.8116771615981,-7,-32.91774283485029,1496.2756400451833,-15,-3.4719210092580397,18710.81915935728,-193,277.52545774571263,-3965.1372752878665,40,50.459410406124334
514,5383.160261563888,-54,-37.89526412299983,-10.299999999999825,0,-10.299999999999825,2651.619215724213,-27,72.86828337440784,1109.2554648390178,-11,4.966376273170226,0.0,0,0.0,-1073.9638284534014,11,-23.361596755332585,669.8116771615981,-7,-32.91774283485029,1496.2756400451833,-15,-3.534444561458713,18806.61806445417,-194,277.8150690518669,-4065.167585088585,41,50.819017747755424
515,5383.140261563887,-54,-37.91526412300027,-10.319999999999824,0,-10.319999999999824,2651.619215724213,-27,72.86828337440784,1109.2554648390178,-11,4.966376273170226,0.0,0,0.0,-1073.9638284534014,11,-23.361596755332585,669.8116771615981,-7,-32.91774283485029,1496.2756400451833,-15,-3.5381663851453595,18902.44920422221,-195,278.1369150291721,-4165.089568831226,42,51.286951147464606
516,5383.120261563887,-54,-37.93526412300071,-10.339999999999824,0,-10.339999999999824,2651.619215724213,-27,72.66452272092147,1109.2554648390178,-11,4.966376273170226,0.0,0,0.0,-1073.9638284534014,11,-23.27858315576418,669.8116771615981,-7,-32.91774283485029,1496.2756400451833,-15,-3.5561945359218043,18902.44920422221,-195,276.665310309545,-4264.922276984741,43,51.84416013629925
517,5383.100261563886,-54,-37.95526412300114,-10.359999999999824,0,-10.359999999999824,2651.619215724213,-27,72.4584092889504,1109.2554648390178,-11,4.966376273170226,0.0,0,0.0,-1073.9638284534014,11,-23.194611016812814,669.8116771615981,-7,-32.91774283485029,1496.2756400451833,-15,-3.56005138472392,18902.43920422221,-195,275.16671330086683,-4364.733484095572,44,52.42287016781847
518,5383.080261563886,-54,-37.97526412300158,-10.379999999999823,0,-10.379999999999823,2651.619215724213,-27,72.22632401169176,1109.2554648390178,-11,4.966376273170226,0.0,0,0.0,-1073.9638284534014,11,-23.10005775570744,669.8116771615981,-7,-32.91774283485029,1496.2756400451833,-15,-3.5868952163862104,18806.81712322031,-194,273.40153091552565,-4464.690880688933,45,52.85539071680614
519,5383.060261563885,-54,-37.995264123002016,-10.399999999999823,0,-10.399999999999823,2651.619215724213,-27,72.22632401169176,1109.2554648390178,-11,4.966376273170226,0.0,0,0.0,-1073.9638284534014,11,-23.10005775570744,669.8116771615981,-7,-32.91774283485029,1496.2756400451833,-15,-3.623401011740498,18902.44820179536,-195,273.49953942715,-4564.607199666383,46,53.32898888170621
520,5383.040261563885,-54,-38.01526412300245,-10.419999999999822,0,-10.419999999999822,2651.619215724213,-27,72.22632401169176,1109.2554648390178,-11,4.966376273170226,0.0,0,0.0,-1073.9638284534014,11,-23.10005775570744,669.8016771615981,-7,-32.92774283485028,1496.2756400451833,-15,-3.6248570519253462,18998.12524757308,-196,273.64351514144437,-4664.501602743049,47,53.8245029473901
521,5383.020261563885,-54,-52.69224077228955,-10.439999999999822,0,-10.439999999999822,2651.619215724213,-27,74.14055343936843,1109.2454648390178,-11,1.9706958446120098,0.0,0,0.0,-1073.9638284534014,11,-23.87992900402037,469.4755680003731,-5,-33.83114517890232,1496.2756400451833,-15,-3.640828525448569,19093.552115196013,-197,287.50409778436733,-4765.038507279976,48,66.70593924106743
522,5383.000261563884,-54,-52.69021760077703,-10.459999999999821,0,-10.459999999999821,2651.619215724213,-27,74.14055343936843,1009.388095716534,-10,2.778747723078368,0.0,0,0.0,-1073.9638284534014,11,-23.87992900402037,469.4655680003731,-5,-33.83910599635476,1496.2756400451833,-15,-3.6470698076545887,19189.14656779875,-198,287.6363777098886,-4664.710590137627,47,66.3533454316148
523,5382.980261563884,-54,-49.396181748448726,-10.479999999999821,0,-10.479999999999821,2651.619215724213,-27,74.14055343936843,909.4976047233395,-9,4.1015308379506905,0.0,0,0.0,-1073.9638284534014,11,-23.87992900402037,770.2974564576951,-8,-34.499053662650454,1496.2756400451833,-15,-3.652326213460583,19284.857218583616,-199,287.88485581753775,-4765.705358266988,48,63.07370245508628
524,5382.960261563883,-54,-49.73412152171113,-10.49999999999982,0,-10.49999999999982,2651.619215724213,-27,74.14055343936843,809.4922537761386,-8,4.64864146716161,0.0,0,0.0,-1073.9638284534014,11,-23.87992900402037,770.2974564576951,-8,-34.54615585128181,1496.2756400451833,-15,-3.6727794687212736,19380.542215723504,-200,288.107680280209,-4866.701370929928,49,62.965754462556106
525,5382.940261563883,-54,-49.75412152171157,-10.51999999999982,0,-10.51999999999982,2651.619215724213,-27,74.14055343936843,809.4922537761386,-8,4.64864146716161,0.0,0,0.0,-1073.9638284534014,11,-23.87992900402037,770.2974564576951,-8,-34.54615585128181,1496.2756400451833,-15,-3.6808962714778772,19476.403588898767,-201,288.50688077825544,-4966.579744621412,50,63.692832309694495
526,5382.920261563882,-54,-49.774121521712004,-10.53999999999982,0,-10.53999999999982,2651.619215724213,-27,74.14055343936843,809.4922537761386,-8,4.64864146716161,0.0,0,0.0,-1073.9638284534014,11,-23.87992900402037,770.2974564576951,-8,-34.54615585128181,1496.2756400451833,-15,-3.6814016613209333,19572.222140328216,-202,288.863259530488,-5066.157840330342,51,64.72018813938575
527,5382.900261563882,-54,-49.79412152171244,-10.55999999999982,0,-10.55999999999982,2651.619215724213,-27,74.14055343936843,809.4922537761386,-8,4.64864146716161,0.0,0,0.0,-1073.9638284534014,11,-23.87992900402037,770.2974564576951,-8,-34.54615585128181,1496.2756400451833,-15,-3.697172273436763,19668.012078089123,-203,289.1910246141779,-5165.59939736983,52,65.88408263852034
528,5382.8802615638815,-54,-49.17081949864951,-10.579999999999819,0,-10.579999999999819,2651.609215724213,-27,72.57670577885074,809.4822537761386,-8,4.733945470578419,0.0,0,0.0,-1073.9638284534014,11,-23.246879957142937,770.2974564576951,-8,-34.45085184786501,1496.2756400451833,-15,-3.7420050087343952,19668.012078089123,-203,277.5083922036247,-5165.60939736983,52,65.25460661631132
529,5382.860261563881,-54,-46.41053574410671,-10.599999999999818,0,-10.599999999999818,2555.969943220291,-26,71.78252811301809,909.661542642431,-9,4.78307642443292,0.0,0,0.0,-1073.9638284534014,11,-22.961460523401456,770.2974564576951,-8,-34.03895795830306,1496.2756400451833,-15,-3.791765022575646,19668.002078089125,-203,272.2311062900335,-5065.4924854748215,51,62.15215642716703
530,5382.840261563881,-54,-46.19320914349646,-10.619999999999818,0,-10.619999999999818,2460.278776273871,-25,71.53391928449719,1009.7478580363328,-10,4.371289386818489,0.0,0,0.0,-1073.9638284534014,11,-22.916091378077226,770.2974564576951,-8,-34.00379846191629,1496.2756400451833,-15,-3.8011991815924375,19572.3095710409,-202,271.25112656676356,-5165.033493770688,52,62.924663206786136
531,5382.82026156388,-54,-44.69617319851568,-10.639999999999818,0,-10.639999999999818,2364.5893603919376,-24,71.33720268794923,1009.7478580363328,-10,4.6522219692225235,0.0,0,0.0,-1073.9638284534014,11,-22.889922839073506,770.2974564576951,-8,-33.77905239599306,1496.2756400451833,-15,-3.825263769151661,19476.608741861066,-201,270.6219210901618,-5064.965968250884,51,61.021775691378934
532,5382.80026156388,-54,-41.88038472815606,-10.659999999999817,0,-10.659999999999817,2364.5793603919374,-24,71.32720268794901,1009.7478580363328,-10,5.177367982252122,0.0,0,0.0,-1073.9638284534014,11,-22.889922839073506,770.2974564576951,-8,-33.358935585569384,1496.2756400451833,-15,-3.736163216921341,19572.633422101553,-202,271.09442809298343,-4964.95462924756,50,57.897821022843345
533,5382.780261563879,-54,-41.900384728156496,-10.679999999999817,0,-10.679999999999817,2460.481216810729,-25,71.99683934255518,1009.7478580363328,-10,5.177367982252122,0.0,0,0.0,-1073.9638284534014,11,-23.03070236740473,770.2974564576951,-8,-33.358935585569384,1496.2756400451833,-15,-3.9480989035864695,19668.03359477877,-203,273.54044973719647,-5064.567905421746,51,58.741593854065286
534,5282.80121255847,-53,-41.14805488180809,-10.699999999999816,0,-10.699999999999816,2556.4227350618407,-26,72.54526208429024,1009.7478580363328,-10,5.229128330619915,0.0,0,0.0,-1073.9638284534014,11,-23.092589885976395,770.2974564576951,-8,-33.31752730687515,1496.2756400451833,-15,-4.037199455817017,19763.40817117811,-204,274.5233832004087,-4964.622856416338,50,57.97079211222626
535,5282.78121255847,-53,-40.45688623490605,-10.719999999999816,0,-10.719999999999816,2652.4629066577536,-27,73.22430907068747,1009.7478580363328,-10,5.363311094186315,0.0,0,0.0,-1073.9638284534014,11,-23.162918325337614,770.2974564576951,-8,-33.210181096021984,1496.2756400451833,-15,-4.039615490607503,19858.771495301346,-205,275.66362473288245,-4864.726898685294,49,56.75738133122286
536,5282.761212558469,-53,-40.47688623490649,-10.739999999999815,0,-10.739999999999815,2652.4629066577536,-27,73.22430907068747,1009.7478580363328,-10,5.363311094186315,0.0,0,0.0,-1073.9638284534014,11,-23.162918325337614,770.2974564576951,-8,-33.210181096021984,1496.2756400451833,-15,-4.549554481016003,19954.89232260517,-206,276.25709657051993,-4964.36746996198,50,57.55526474875205
537,5182.800757864254,-52,-39.91143210890277,-10.759999999999815,0,-10.759999999999815,2652.4629066577536,-27,73.22430907068747,1009.7478580363328,-10,5.3801291953410555,0.0,0,0.0,-1073.9638284534014,11,-23.162918325337614,770.2974564576951,-8,-33.196726615098214,1496.2756400451833,-15,-4.549554481016003,20050.996898498353,-207,276.834316997516,-4864.441015267766,49,56.960856053094176
538,5182.780757864253,-52,-39.62027603558272,-10.779999999999815,0,-10.779999999999815,2652.4629066577536,-27,73.22430907068747,1009.7478580363328,-10,5.439966901748903,0.0,0,0.0,-1073.9638284534014,11,-23.162918325337614,770.2974564576951,-8,-33.14885644997196,1496.2756400451833,-15,-4.549554481016003,20147.041934242916,-208,277.3519972758877,-4764.5752577096655,48,56.10261973633715
539,5182.760757864253,-52,-39.640276035583156,-10.799999999999814,0,-10.799999999999814,2652.4529066577534,-27,73.18895378794105,1009.7478580363328,-10,5.439966901748903,0.0,0,0.0,-1073.9638284534014,11,-23.152588395329758,770.2974564576951,-8,-33.14885644997196,1496.2756400451833,-15,-4.552048187627406,20147.041934242916,-208,277.1566676902876,-4864.2398063746505,49,56.86886018481073
540,5082.807968750793,-51,-38.897499370551486,-10.819999999999814,0,-10.819999999999814,2556.746854690545,-26,72.88768029000266,1009.7478580363328,-10,5.491883894892567,0.0,0,0.0,-1073.9638284534014,11,-23.10033159163345,770.2974564576951,-8,-33.10732285545703,1496.2756400451833,-15,-4.556886760473162,20147.031934242917,-208,276.15853903857715,-4764.3210172611925,48,56.10765861772052
541,5082.787968750793,-51,-38.69953867487402,-10.839999999999813,0,-10.839999999999813,2461.0313014863013,-25,72.66892977385942,1009.7478580363328,-10,5.534621286202082,0.0,0,0.0,-1073.9638284534014,11,-23.084384899927045,770.2974564576951,-8,-33.073132942409416,1496.2756400451833,-15,-4.5569202688013775,20051.315162248266,-207,275.67472446924876,-4664.477610643003,47,55.32460208261182
542,5082.7679687507925,-51,-38.71953867487446,-10.859999999999813,0,-10.859999999999813,2365.312848883565,-24,72.48281842318556,1009.7478580363328,-10,5.534621286202082,0.0,0,0.0,-1073.9638284534014,11,-23.083397825727616,770.2874564576952,-8,-33.08313294240941,1496.2756400451833,-15,-4.5660347492118945,20147.095783468343,-208,275.9021861450565,-4764.007079219154,48,56.21645718147374
